69,3,3,3,"7A","Pam","Bio","Bio1",,0,4.35000,,,,"20250904","20260708",0.01720,,,"Bio1",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"Bio_7A_Pam",,,,0,
70,2,2,2,"7A","Lang","BK","Z2",,0,2.80000,,,,"20250904","20260708",0.01120,,,"Z2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"BK_7A_Lang",,,,0,
71,3,3,3,"7B","Pam","Bio","Bio1",,0,4.35000,,,,"20250904","20260708",0.01720,,,"Bio1",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"Bio_7B_Pam",,,,0,
72,2,2,2,"7B","Flo","BK","Z4",,0,2.80000,,,,"20250904","20260708",0.01120,,,"Z4",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"BK_7B_Flo",,,,0,
73,4,4,4,"7B","Wöh","Spo","NH3",,0,5.00000,,,,"20250904","20260708",0.02000,,,"NH3",,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"Spo_7B_Wöh",,,,0,
74,2,2,2,"7C","Adva","Mus","Mus2",,0,2.80000,,,,"20250904","20260708",0.01120,,,"Mus2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Mus_7C_Adva",,,,0,
75,2,2,2,"7C","Kes","Geo","65",,0,2.80000,,,,"20250904","20260708",0.01120,,,"65",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Geo_7C_Kes",,,,0,
76,4,4,4,"7C","Thom","E","54",,0,6.00000,,,,"20250904","20260708",0.02400,,,"54",,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"E_7C_Thom",,,,0,
77,3,3,3,"7C","Bar","Bio","Bio2",,0,4.35000,,,,"20250904","20260708",0.01720,,,"Bio2",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"Bio_Spe_1",,,,0,
78,2,2,2,"7C","Jän","BK","Z2",,0,2.80000,,,,"20250904","20260708",0.01120,,,"Z2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"BK_7C_Jän",,,,0,
598,2,2,2,"8A","Dan","Phil","21",,0,3.00000,,,,"20250904","20260708",0.01200,,,,,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"8 Phil 1 Dan",,,,0,
598,2,2,0,"8B","Dan","Phil","21",,0,3.00000,,,,"20250904","20260708",0.01200,,,,,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"8 Phil 1 Dan",,,,0,
598,2,2,0,"8C","Dan","Phil","21",,0,3.00000,,,,"20250904","20260708",0.01200,,,,,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"8 Phil 1 Dan",,,,0,
598,2,2,0,"8D","Dan","Phil","21",,0,3.00000,,,,"20250904","20260708",0.01200,,,,,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"8 Phil 1 Dan",,,,0,
598,2,0,2,"8A","Yil","Phil","57",,0,3.00000,,,,"20250904","20260708",0.01200,,,"57",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"8 Phil 3 Yil",,,,0,
598,2,0,0,"8B","Yil","Phil","57",,0,3.00000,,,,"20250904","20260708",0.01200,,,"57",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"8 Phil 3 Yil",,,,0,
598,2,0,0,"8C","Yil","Phil","57",,0,3.00000,,,,"20250904","20260708",0.01200,,,"57",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"8 Phil 3 Yil",,,,0,
598,2,0,0,"8D","Yil","Phil","57",,0,3.00000,,,,"20250904","20260708",0.01200,,,"57",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"8 Phil 3 Yil",,,,0,
598,2,0,2,"8A","Bord","Phil","32",,0,3.00000,,,,"20250904","20260708",0.01200,,,"32",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"8 Phil 2 Bord",,,,0,
598,2,0,0,"8B","Bord","Phil","32",,0,3.00000,,,,"20250904","20260708",0.01200,,,"32",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"8 Phil 2 Bord",,,,0,
598,2,0,0,"8C","Bord","Phil","32",,0,3.00000,,,,"20250904","20260708",0.01200,,,"32",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"8 Phil 2 Bord",,,,0,
598,2,0,0,"8D","Bord","Phil","32",,0,3.00000,,,,"20250904","20260708",0.01200,,,"32",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"8 Phil 2 Bord",,,,0,
598,2,0,2,"8A","Poh","Rel","63",,0,3.00000,,,,"20250904","20260708",0.01200,,,,,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"8 Rel Su",,,,0,
598,2,0,0,"8B","Poh","Rel","63",,0,3.00000,,,,"20250904","20260708",0.01200,,,,,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"8 Rel Su",,,,0,
598,2,0,0,"8C","Poh","Rel","63",,0,3.00000,,,,"20250904","20260708",0.01200,,,,,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"8 Rel Su",,,,0,
598,2,0,0,"8D","Poh","Rel","63",,0,3.00000,,,,"20250904","20260708",0.01200,,,,,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"8 Rel Su",,,,0,
80,2,2,2,"8A","MaaS","NwP","Phy1",,0,1.50000,,,"1500","20250904","20260708",0.00600,,,"Phy1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf NWP MaaS",,,,0,
80,2,2,0,"8B","MaaS","NwP","Phy1",,0,1.50000,,,"1500","20250904","20260708",0.00600,,,"Phy1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf NWP MaaS",,,,0,
80,2,2,0,"8C","MaaS","NwP","Phy1",,0,1.50000,,,"1500","20250904","20260708",0.00600,,,"Phy1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf NWP MaaS",,,,0,
80,2,2,0,"8D","MaaS","NwP","Phy1",,0,1.50000,,,"1500","20250904","20260708",0.00600,,,"Phy1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf NWP MaaS",,,,0,
80,2,0,2,"8A","Wag","NwP","Phy1",,0,1.50000,,,"1500","20250904","20260708",0.00600,,,"Phy1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf NWP MaaS",,,,0,
80,2,0,0,"8B","Wag","NwP","Phy1",,0,1.50000,,,"1500","20250904","20260708",0.00600,,,"Phy1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf NWP MaaS",,,,0,
80,2,0,0,"8C","Wag","NwP","Phy1",,0,1.50000,,,"1500","20250904","20260708",0.00600,,,"Phy1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf NWP MaaS",,,,0,
80,2,0,0,"8D","Wag","NwP","Phy1",,0,1.50000,,,"1500","20250904","20260708",0.00600,,,"Phy1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf NWP MaaS",,,,0,
80,2,0,2,"8A","Puls","Inf","Phy1",,0,1.50000,,,"1500","20250904","20260708",0.00600,,,"Phy1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf NWP MaaS",,,,0,
80,2,0,0,"8B","Puls","Inf","Phy1",,0,1.50000,,,"1500","20250904","20260708",0.00600,,,"Phy1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf NWP MaaS",,,,0,
80,2,0,0,"8C","Puls","Inf","Phy1",,0,1.50000,,,"1500","20250904","20260708",0.00600,,,"Phy1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf NWP MaaS",,,,0,
80,2,0,0,"8D","Puls","Inf","Phy1",,0,1.50000,,,"1500","20250904","20260708",0.00600,,,"Phy1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf NWP MaaS",,,,0,
80,2,0,2,"8A","Fle","Inf","Com",,0,2.90000,,,,"20250904","20260708",0.01160,,,"Com",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf Sp Fle",,,,0,
80,2,0,0,"8B","Fle","Inf","Com",,0,2.90000,,,,"20250904","20260708",0.01160,,,"Com",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf Sp Fle",,,,0,
80,2,0,0,"8C","Fle","Inf","Com",,0,2.90000,,,,"20250904","20260708",0.01160,,,"Com",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf Sp Fle",,,,0,
80,2,0,0,"8D","Fle","Inf","Com",,0,2.90000,,,,"20250904","20260708",0.01160,,,"Com",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf Sp Fle",,,,0,
80,2,0,2,"8A","Bord","Inf","Z3",,0,2.90000,,,,"20250904","20260708",0.01160,,,"Z3",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf Me 2 Bord",,,,0,
80,2,0,0,"8B","Bord","Inf","Z3",,0,2.90000,,,,"20250904","20260708",0.01160,,,"Z3",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf Me 2 Bord",,,,0,
80,2,0,0,"8C","Bord","Inf","Z3",,0,2.90000,,,,"20250904","20260708",0.01160,,,"Z3",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf Me 2 Bord",,,,0,
80,2,0,0,"8D","Bord","Inf","Z3",,0,2.90000,,,,"20250904","20260708",0.01160,,,"Z3",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf Me 2 Bord",,,,0,
80,2,0,2,"8A","Frej","Inf","Med",,0,2.90000,,,,"20250904","20260708",0.01160,,,"Med",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf Ges Frej",,,,0,
80,2,0,0,"8B","Frej","Inf","Med",,0,2.90000,,,,"20250904","20260708",0.01160,,,"Med",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf Ges Frej",,,,0,
80,2,0,0,"8C","Frej","Inf","Med",,0,2.90000,,,,"20250904","20260708",0.01160,,,"Med",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf Ges Frej",,,,0,
80,2,0,0,"8D","Frej","Inf","Med",,0,2.90000,,,,"20250904","20260708",0.01160,,,"Med",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf Ges Frej",,,,0,
80,2,0,2,"8A","Hoe","Inf","Phy3",,0,2.90000,,,,"20250904","20260708",0.01160,,,"Phy3",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf Me 1 Hoe",,,,0,
80,2,0,0,"8B","Hoe","Inf","Phy3",,0,2.90000,,,,"20250904","20260708",0.01160,,,"Phy3",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf Me 1 Hoe",,,,0,
80,2,0,0,"8C","Hoe","Inf","Phy3",,0,2.90000,,,,"20250904","20260708",0.01160,,,"Phy3",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf Me 1 Hoe",,,,0,
80,2,0,0,"8D","Hoe","Inf","Phy3",,0,2.90000,,,,"20250904","20260708",0.01160,,,"Phy3",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"8 Inf Me 1 Hoe",,,,0,
81,4,4,4,"8A","Apel","D","53",,0,6.80000,,,,"20250904","20260708",0.02720,,,,,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"D_8A_Apel",,,,0,
82,2,2,2,"8A","Sin","PGW","46",,0,3.00000,,,,"20250904","20260708",0.01200,,,"46",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"PGW_8A_Det",,,,0,
83,2,2,2,"8A","Man","Geo","23",,0,3.00000,,,,"20250904","20260708",0.01200,,,,,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Geo_8A_Wid",,,,0,
84,2,2,2,"8A","Bra","Ge","46",,0,3.00000,,,,"20250904","20260708",0.01200,,,"46",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Ge_8A_Bra",,,,0,
85,3,3,3,"8A","Lin","E","48",,0,4.80000,,,,"20250904","20260708",0.01920,,,"48",,,,"aBn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"E_8A_Lin",,,,0,
86,4,4,4,"8A","Hoe","Ma","63",,0,6.00000,,,,"20250904","20260708",0.02400,,,"63",,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"Ma_8A_Hoe",,,,0,
88,2,2,2,"8A","Sche","Phy","Phy2",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Phy2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Phy_8A_Sche",,,,0,
89,2,2,2,"8A","Da","Ch","Ch1",,0,3.00000,,,"3000","20250904","20260708",0.01200,,,"Ch1",,,,"Bn",,,,1,1,,,,,0,0,"3000",,,,200000,2.00000,"Ch_8A_Da",,,,0,
90,2,2,2,"8A","Apel","Spo","NH3",,0,2.50000,,,,"20250904","20260708",0.01000,,,"NH3",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Spo_8A_Apel",,,,0,
91,4,4,4,"8B","Kub","D","44",,0,6.80000,,,,"20250904","20260708",0.02720,,,,,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"D_8B_Kub",,,,0,
92,1,1,1,"8B","Schw","Geo","44",,0,1.50000,,,,"20250904","20260708",0.00600,,,"44",,,,"Bn",,,,1,1,,,,,0,0,,,,,100000,1.00000,"Geo_8B_Schw",,,,0,
93,2,2,2,"8B","S-W","Ge","62",,0,3.00000,,,,"20250904","20260708",0.01200,,,"62",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Ge_8B_S-W",,,,0,
94,3,3,3,"8B","Lin","E","48",,0,4.80000,,,,"20250904","20260708",0.01920,,,"48",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"E_8B_Lin",,,,0,
95,3,3,3,"8A","Ben","Spa","23",,0,4.50000,,,,"20250904","20260708",0.01800,,,"23",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"8 Spa 3 Ben",,,,0,
95,3,3,0,"8B","Ben","Spa","23",,0,4.50000,,,,"20250904","20260708",0.01800,,,"23",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"8 Spa 3 Ben",,,,0,
95,3,3,0,"8C","Ben","Spa","23",,0,4.50000,,,,"20250904","20260708",0.01800,,,"23",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"8 Spa 3 Ben",,,,0,
95,3,3,0,"8D","Ben","Spa","23",,0,4.50000,,,,"20250904","20260708",0.01800,,,"23",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"8 Spa 3 Ben",,,,0,
95,3,0,3,"8A","Düs","F","32",,0,4.50000,,,,"20250904","20260708",0.01800,,,"32",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"8 Frz Düs",,,,0,
95,3,0,0,"8B","Düs","F","32",,0,4.50000,,,,"20250904","20260708",0.01800,,,"32",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"8 Frz Düs",,,,0,
95,3,0,0,"8C","Düs","F","32",,0,4.50000,,,,"20250904","20260708",0.01800,,,"32",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"8 Frz Düs",,,,0,
95,3,0,0,"8D","Düs","F","32",,0,4.50000,,,,"20250904","20260708",0.01800,,,"32",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"8 Frz Düs",,,,0,
95,3,0,3,"8A","Bre","Spa","33",,0,4.50000,,,,"20250904","20260708",0.01800,,,"33",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"8 Spa 1 Bre",,,,0,
95,3,0,0,"8B","Bre","Spa","33",,0,4.50000,,,,"20250904","20260708",0.01800,,,"33",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"8 Spa 1 Bre",,,,0,
95,3,0,0,"8C","Bre","Spa","33",,0,4.50000,,,,"20250904","20260708",0.01800,,,"33",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"8 Spa 1 Bre",,,,0,
95,3,0,0,"8D","Bre","Spa","33",,0,4.50000,,,,"20250904","20260708",0.01800,,,"33",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"8 Spa 1 Bre",,,,0,
95,3,0,3,"8A","Woh","L","58",,0,4.50000,,,,"20250904","20260708",0.01800,,,"58",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"8 Lat Woh",,,,0,
95,3,0,0,"8B","Woh","L","58",,0,4.50000,,,,"20250904","20260708",0.01800,,,"58",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"8 Lat Woh",,,,0,
95,3,0,0,"8C","Woh","L","58",,0,4.50000,,,,"20250904","20260708",0.01800,,,"58",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"8 Lat Woh",,,,0,
95,3,0,0,"8D","Woh","L","58",,0,4.50000,,,,"20250904","20260708",0.01800,,,"58",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"8 Lat Woh",,,,0,
95,3,0,3,"8A","Ten","Spa","61",,0,4.50000,,,,"20250904","20260708",0.01800,,,,,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"8 Spa 2 Ten",,,,0,
95,3,0,0,"8B","Ten","Spa","61",,0,4.50000,,,,"20250904","20260708",0.01800,,,,,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"8 Spa 2 Ten",,,,0,
95,3,0,0,"8C","Ten","Spa","61",,0,4.50000,,,,"20250904","20260708",0.01800,,,,,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"8 Spa 2 Ten",,,,0,
95,3,0,0,"8D","Ten","Spa","61",,0,4.50000,,,,"20250904","20260708",0.01800,,,,,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"8 Spa 2 Ten",,,,0,
96,4,4,4,"8B","Ros","Ma","66",,0,6.00000,,,,"20250904","20260708",0.02400,,,"66",,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"Ma_8B_Ros",,,,0,
97,2,2,2,"8B","Pam","Bio","Bio1",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Bio1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Bio_8B_Pam",,,,0,
98,2,2,2,"8B","Sche","Phy","Phy2",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Phy2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Phy_8B_Sche",,,,0,
99,2,2,2,"8B","MaaS","Ch","Ch1",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Ch1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Ch_8B_MaaS",,,,0,
100,2,2,2,"8B","Sti","Spo","NH2",,0,2.50000,,,,"20250904","20260708",0.01000,,,"NH2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Spo_8B_Sti",,,,0,
101,4,4,4,"8C","Schw","D","44",,0,6.80000,,,,"20250904","20260708",0.02720,,,"44",,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"D_8C_Schw",,,,0,
102,2,2,2,"8C","Sin","PGW","41",,0,3.00000,,,,"20250904","20260708",0.01200,,,"41",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"PGW_8C_Sin",,,,0,
103,2,2,2,"8C","Schw","Geo","32",,0,3.00000,,,,"20250904","20260708",0.01200,,,"32",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Geo_8C_Schw",,,,0,
104,2,2,2,"8C","S-W","Ge","62",,0,3.00000,,,,"20250904","20260708",0.01200,,,"62",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Ge_8C_S-W",,,,0,
105,3,3,3,"8C","Yil","E","57",,0,4.80000,,,,"20250904","20260708",0.01920,,,"57",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"E_8C_Yil",,,,0,
106,4,4,4,"8C","Str","Ma","Phy3",,0,6.00000,,,,"20250904","20260708",0.02400,,,,,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"Ma_8C_Str",,,,0,
107,2,2,2,"8C","Spe","Bio","Bio3",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Bio3",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Bio_8C_Spe",,,,0,
108,2,2,2,"8C","Woh","Phy","Phy1",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Phy1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Phy_8C_Woh",,,,0,
109,2,2,2,"8C","MaaS","Ch","Ch1",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Ch1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Ch_8C_MaaS",,,,0,
110,4,4,4,"8D","Bra","D","46",,0,6.80000,,,,"20250904","20260708",0.02720,,,"46",,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"D_8D_Bra",,,,0,
111,2,2,2,"8D","Bra","PGW","46",,0,3.00000,,,,"20250904","20260708",0.01200,,,"46",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"PGW_8D_Bra",,,,0,
112,2,2,2,"8D","Man","Geo","24",,0,3.00000,,,,"20250904","20260708",0.01200,,,,,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Geo_8D_Wid",,,,0,
113,2,2,2,"8D","Schrö","Ge","53",,0,3.00000,,,,"20250904","20260708",0.01200,,,"53",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Ge_8D_Schrö",,,,0,
114,4,4,4,"8D","Schrö","Ma","53",,0,6.00000,,,,"20250904","20260708",0.02400,,,"53",,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"Ma_8D_Schrö",,,,0,
115,2,2,2,"8D","Spe","Bio","Bio3",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Bio3",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Bio_8D_Spe",,,,0,
116,2,2,2,"8D","Ran","Phy","Phy2",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Phy2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Phy_8D_Ran",,,,0,
117,2,2,2,"8D","Puls","Ch","Bio3",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Bio3",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Ch_8D_Puls",,,,0,
118,2,2,2,"8D","Ran","Spo","NH2",,0,2.50000,,,,"20250904","20260708",0.01000,,,"NH2",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Spo_8D_Ran",,,,0,
120,4,4,4,"9A","Ber","Ma","66",,0,6.40000,,,,"20250904","20260708",0.02560,,,"66",,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"Ma_9A_Ber",,,,0,
121,2,2,2,"9A","Her","Ch","Ch1",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Ch1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Ch_9A_Herb",,,,0,
122,4,4,4,"9D","Hüb","D","66~56",,0,6.80000,,,,"20250904","20260708",0.02720,,,,,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"D_9D_Hüb",,,,0,
123,2,2,2,"9B","Sno","Geo","55",,0,3.00000,,,,"20250904","20260708",0.01200,,,"55",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Geo_9B_Sno",,,,0,
124,2,2,2,"9B","Bal","Ge","56",,0,3.00000,,,,"20250904","20260708",0.01200,,,"56",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Ge_9B_Bal",,,,0,
126,3,3,3,"9B","Oji","Spo","NH2",,0,3.75000,,,,"20250904","20260708",0.01480,,,"NH2",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"Spo_9B_Oji",,,,0,
127,4,4,4,"9C","Bra","D","46",,0,6.80000,,,,"20250904","20260708",0.02720,,,"46",,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"D_9C_Bra",,,,0,
128,2,2,2,"9C","Sche","Geo","32",,0,3.00000,,,,"20250904","20260708",0.01200,,,"32",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Geo_9C_Sche",,,,0,
129,2,2,2,"9C","Bal","Ge","56",,0,3.00000,,,,"20250904","20260708",0.01200,,,"56",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Ge_9C_Bal",,,,0,
130,2,2,2,"9C","Sin","PGW","41",,0,3.00000,,,,"20250904","20260708",0.01200,,,"41",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"PGW_9C_Sin",,,,0,
131,2,2,2,"9C","MaaS","Ch","Bio3",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Bio3",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Ch_9C_MaaS",,,,0,
132,3,3,3,"9C","Sche","Spo","NH3",,0,3.75000,,,,"20250904","20260708",0.01480,,,"NH3",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"Spo_9C_Sche",,,,0,
133,2,2,2,"9D","Dö","Geo","32",,0,3.00000,,,,"20250904","20260708",0.01200,,,"32",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Geo_9D_Dö",,,,0,
134,2,2,2,"9D","Nab","PGW","47",,0,3.00000,,,,"20250904","20260708",0.01200,,,"47",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"PGW_9D_Nab",,,,0,
135,4,4,4,"9C","Tuc","E","56",,0,6.40000,,,,"20250904","20260708",0.02560,,,"56",,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,"E_9C_Göl",,,,0,
136,2,2,2,"9D","Da","Ch","Ch1",,0,3.00000,,,,"20250904","20260708",0.01200,,,"Ch1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"Ch_9D_Da",,,,0,
137,3,3,3,"9D","Ros","Spo","NH3",,0,3.75000,,,,"20250904","20260708",0.01480,,,"NH3",,,,"Bn",,,,1,2,,,,,0,0,,,,,300000,3.00000,"Spo_9D_Ros",,,,0,
138,2,2,2,"10A","Jän","BK","Z1",,0,2.80000,,,,"20250904","20260708",0.01120,,,"Z1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 BK 1 Jän",,,,0,
138,2,2,0,"10B","Jän","BK","Z1",,0,2.80000,,,,"20250904","20260708",0.01120,,,"Z1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 BK 1 Jän",,,,0,
138,2,2,0,"10C","Jän","BK","Z1",,0,2.80000,,,,"20250904","20260708",0.01120,,,"Z1",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,"10 BK 1 Jän",,,,0,
